num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S028979,16/10/2024,18:45:00,"CALL. FUENCARRAL, 94",94,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.70180684368,40.42751140787551,false,false
2024S028988,17/10/2024,16:15:00,"AVDA. OPORTO, 28",28,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,-3.72280009394,40.38539987800825,false,false
2024S028988,17/10/2024,16:15:00,"AVDA. OPORTO, 28",28,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Peatón,Menor de 5 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.72280009394,40.38539987800825,false,false
2024S029109,18/10/2024,16:05:00,"CALL. AGUILAR DE CAMPOO, 10",10,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71855231058,40.463444516615816,false,false
2024S029130,18/10/2024,21:15:00,"CALL. PARROCO EUSEBIO CUENCA, 40",40,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68791624081,40.39709023870899,false,false
2024S029207,19/10/2024,11:04:00,"PLAZA. SAN CAYETANO, 1",1,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.67044342863,40.43412098370766,false,false
2024S029209,19/10/2024,9:30:00,PQUE. CASA DE CAMPO / CTRA. CIUDAD UNIVERSITARIA,0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.75834548306,40.41906426866457,false,false
2024S029230,18/10/2024,20:35:00,AVDA. POBLADOS / CALL. CERILLERAS,118,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.72774533738,40.37308045898962,false,false
2024S029243,19/10/2024,19:40:00,"CALL. ANTONIO DE LEYVA, 45",45,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.71556761411,40.39109355427236,false,false
2024S029243,19/10/2024,19:40:00,"CALL. ANTONIO DE LEYVA, 45",45,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Peatón,Desconocido,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71556761411,40.39109355427236,false,false
2024S029250,19/10/2024,17:00:00,"RONDA. SEGOVIA, 71",71,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71367940476,40.40754676945048,false,false
2024S029251,19/10/2024,20:20:00,CALL. TRAFALGAR / CALL. LUCHANA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70003483646,40.43056720161104,false,false
2024S029312,20/10/2024,13:20:00,"AVDA. MANZANARES, 178",178,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,-3.70674005513,40.395364093156125,false,false
2024S029320,19/10/2024,21:45:00,CALL. SILVA / CALL. SAN BERNARDO,1,1,CENTRO,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70831182675,40.420534783361305,false,false
2024S029346,20/10/2024,22:10:00,"AVDA. PESETA, 30",30,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.76166005557,40.362798897355425,false,false
2024S029355,21/10/2024,7:00:00,AVDA. GENERAL PERON / aviador zorita,8,6,TETUÁN,Colisión frontal,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69813912691,40.452452531915476,false,false
2024S029429,22/10/2024,3:35:00,CALL. HUERTAS / CALL. JESUS,71,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.69563333999,40.413008129358,false,false
2024S029479,22/10/2024,18:35:00,CALL. MATEO INURRIA / INTER. PLAZA DE CASTILLA,1,5,CHAMARTÍN,Colisión fronto-lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.68895344881,40.46642652070344,false,false
2024S029561,23/10/2024,14:35:00,"CALL. O'DONNELL, 50",50,3,RETIRO,Caída,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67168290899,40.42123987719967,false,false
2024S029565,23/10/2024,18:24:00,"CALL. ALCALA, 48",48,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,-3.6953752248,40.4188475440923,false,false
2024S029565,23/10/2024,18:24:00,"CALL. ALCALA, 48",48,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6953752248,40.4188475440923,false,false
2024S029574,23/10/2024,17:20:00,CALL. MEZQUITA / CMNO. PERALES,3,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68800523098,40.37341380526126,false,false
2024S029578,23/10/2024,19:37:00,"CALL. ARTURO SORIA, 253",253,15,CIUDAD LINEAL,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66649931017,40.46690952918062,false,false
2024S029582,23/10/2024,18:30:00,CALL. COBRE / CALL. GRANITO,3,2,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.68935767094,40.39400054894829,false,false
2024S029586,23/10/2024,21:20:00,PASEO. RECOLETOS / PLAZA. COLON,43,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,-3.69066208756,40.424785724908766,false,false
2024S029664,24/10/2024,18:36:00,"CALL. SANTA ISABEL, 44",44,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.69743108606,40.41018647469524,false,false
2024S029664,24/10/2024,18:36:00,"CALL. SANTA ISABEL, 44",44,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,Menor de 5 años,Hombre,14,Sin asistencia sanitaria,-3.69743108606,40.41018647469524,false,false
2024S029710,25/10/2024,14:40:00,GTA. GENERAL ALVAREZ DE CASTRO / CALL. GARCIA DE PAREDES,2,7,CHAMBERÍ,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70286156508,40.43709960544133,false,false
2024S029755,26/10/2024,1:30:00,"CUSTA. SAGRADO CORAZON, 2",2,5,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.67089205377,40.46619943363959,false,false
2024S029803,26/10/2024,14:30:00,GTA. EMBAJADORES / CALL. EMBAJADORES,1,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.70264607789,40.405064782749484,false,false
2024S029810,26/10/2024,17:20:00,"CALL. SAN MARIO, 18",18,12,USERA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.69261167556,40.375782731800996,false,false
2024S029825,26/10/2024,20:18:00,RONDA. VALENCIA / CALL. BERNARDINO OBREGON,5,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70098796695,40.405408182462,false,false
2024S029872,27/10/2024,6:35:00,"CALL. DUQUE DE FERNAN NUÑEZ, 1",1,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68825732558,40.409754958328854,false,false
2024S029877,27/10/2024,8:20:00,AVDA. DAROCA / CALL. LAGO CONSTANZA,2,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.64484200192,40.42615848604987,false,false
2024S029895,27/10/2024,16:15:00,PQUE. RETIRO / PASEO FERNAN NUÑEZ FAROLA 8,0,3,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,-3.67949305938,40.41018517770507,false,false
2024S029895,27/10/2024,16:15:00,PQUE. RETIRO / PASEO FERNAN NUÑEZ FAROLA 8,0,3,RETIRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67949305938,40.41018517770507,false,false
2024S029929,26/10/2024,13:50:00,BULEVAR JOSE PRAT,29C,19,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.61936031234,40.397171466778325,false,false
2024S030007,29/10/2024,2:56:00,"CALL. OCA, 9",9,11,CARABANCHEL,Caída,Nublado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73300675969,40.38902034244846,true,false
2024S030055,29/10/2024,16:00:00,CALL. FRANCISCO VILLAESPESA / CALL. HERMANOS MACHADO,69,15,CIUDAD LINEAL,Caída,Lluvia débil,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.64262204751,40.42948617497673,false,false
2024S030125,30/10/2024,14:19:00,"CALL. ATOCHA, 5 SUBTERRANEO 00 T-ATM 040",5,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 65 a 69 años,Hombre,3,Ingreso superior a 24 horas,-3.70575370514,40.41487473202102,false,false
2024S030202,31/10/2024,14:07:00,CALLE PINTOR LUCIO MUÑOZ FAROLA 2,1,16,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,3,Ingreso superior a 24 horas,-3.66060379383,40.48520454426315,false,false
2024S030215,31/10/2024,14:20:00,"PLAZA. EMPERADOR CARLOS V, 10",10,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69255919174,40.408612147432045,false,false
2024S030313,01/11/2024,10:30:00,"CALL. SANCHEZ PACHECO, 76",76,5,CHAMARTÍN,Colisión lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,-3.67022796488,40.4480411615379,false,false
2024S030383,02/11/2024,1:10:00,"AVDA. VEINTICINCO DE SEPTIEMBRE, 12",12,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.62604139156,40.44673935727739,false,false
2024S030403,02/11/2024,12:30:00,"LOCALIZACION GPS GOOGLE MAPS (40,380838)  (-3,810105)",57,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,3,Ingreso superior a 24 horas,-3.81120893125,40.381534169365594,false,false
2024S030404,02/11/2024,13:15:00,"CALL. ALCALA, 44",44,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6962688699,40.41863495778745,false,false
2024S030407,02/11/2024,14:40:00,CALL. CASTIELLO DE JACA / CALL. ISABEL COLBRAND,18,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67852484039,40.509650043611465,false,false
2024S030418,02/11/2024,16:55:00,CALL. PRADO / PLAZA. EMPERADOR CARLOS V,34,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,-3.69258283327,40.41091832433967,false,false
2024S030453,02/11/2024,5:30:00,"CALL. LUCHANA, 21",21,7,CHAMBERÍ,Colisión frontal,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.70022214639,40.43043994093371,true,false
2024S030499,02/11/2024,10:05:00,CALL. CANTALEJO / CALL. ARROYOFRESNO,1,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,-3.74202694509,40.47544927342478,false,false
2024S030499,02/11/2024,10:05:00,CALL. CANTALEJO / CALL. ARROYOFRESNO,1,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.74202694509,40.47544927342478,false,false
2024S030589,04/11/2024,20:30:00,AVDA. POBLADOS / AUTOV. A-42,88,11,CARABANCHEL,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.72004582574,40.37457912119598,false,false
2024S030592,04/11/2024,21:25:00,"CALL. DOCTOR ESQUERDO, 130",130,3,RETIRO,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6703069574,40.4073108524817,false,false
2024S030618,05/11/2024,11:30:00,"CTRA. VILLAVERDE A VALLECAS, 234A",234A,18,VILLA DE VALLECAS,Colisión frontal,Nublado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.65336968121,40.36689386561879,false,false
2024S030618,05/11/2024,11:30:00,"CTRA. VILLAVERDE A VALLECAS, 234A",234A,18,VILLA DE VALLECAS,Colisión frontal,Nublado,Bicicleta,Conductor,Más de 74 años,Hombre,14,Sin asistencia sanitaria,-3.65336968121,40.36689386561879,false,false
2024S030666,06/11/2024,8:20:00,"CALL. GARGANTILLA, 15",15,2,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70469949404,40.398556749881145,false,false
2024S030719,06/11/2024,16:15:00,CALL. SANCHEZ PACHECO / CALL. NIEREMBERG,55,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67189862585,40.447653084841534,false,false
2024S030744,06/11/2024,22:00:00,"AVDA. ALBUFERA, 1",1,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,-3.66881711189,40.39848157797743,false,false
2024S030791,07/11/2024,16:00:00,"CALL. CARMEN DE BURGOS, 4",4,17,VILLAVERDE,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.68484035282,40.357495444561835,false,false
2024S030833,07/11/2024,20:37:00,CALL. ARTURO SORIA / CALL. SAGRADOS CORAZONES,251,15,CIUDAD LINEAL,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66673512236,40.466899160198196,false,false
2024S030958,09/11/2024,10:15:00,CALL. AZCONA / CALL. FRANCISCO SILVELA,4,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.67205914356,40.432985473968856,false,false
2024S030978,09/11/2024,16:20:00,"CALL. VIA LUSITANA, 5",5,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.7244274958,40.38114641405204,false,false
2024S031061,10/11/2024,12:20:00,"CALL. LOPEZ DE HOYOS, 21",21,5,CHAMARTÍN,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68429326693,40.43843623439386,false,false
2024S031062,10/11/2024,12:40:00,PASEO. CASTELLANA / CALL. SOR ANGELA DE LA CRUZ,141,6,TETUÁN,Colisión lateral,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69014413984,40.459446470291326,false,false
2024S031067,10/11/2024,15:10:00,"AVDA. LOS ROSALES, 95",95,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.68129473242,40.35975065178423,false,false
2024S031092,10/11/2024,20:20:00,PASEO. RECOLETOS / CALL. RECOLETOS,14,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69146249995,40.42236651888635,false,false
2024S031126,11/11/2024,12:20:00,"CMNO. CASA DE VACAS, 0",0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,-3.74599279108,40.4404419306292,false,false
2024S031131,11/11/2024,15:05:00,CALL. BRAVO MURILLO / GTA. CUATRO CAMINOS,107,6,TETUÁN,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70394146163,40.44793987402727,false,false
2024S031193,12/11/2024,8:20:00,"PASEO. CASTELLANA, 109",109,6,TETUÁN,Atropello a persona,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69041305805,40.455760190035974,false,false
2024S031193,12/11/2024,8:20:00,"PASEO. CASTELLANA, 109",109,6,TETUÁN,Atropello a persona,Despejado,Bicicleta,Peatón,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,-3.69041305805,40.455760190035974,false,false
2024S031209,12/11/2024,11:50:00,CALL. CESAR MANRIQUE / CALL. CHANTADA,15,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.72062060407,40.473764914536254,false,false
2024S031220,12/11/2024,14:20:00,"CALL. PUERTO DE LA CRUZ VERDE, 14",14,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68683547339,40.386979460161776,false,false
2024S031409,14/11/2024,18:20:00,"CALL. HIERRO, 6B",6B,2,ARGANZUELA,Caída,Nublado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.69084665033,40.390964610333704,false,false
2024S031409,14/11/2024,18:20:00,"CALL. HIERRO, 6B",6B,2,ARGANZUELA,Caída,Nublado,Bicicleta,Peatón,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,-3.69084665033,40.390964610333704,false,false
2024S031421,14/11/2024,20:15:00,CALL. TEMBLEQUE / CALL. MAQUEDA,4,10,LATINA,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.76341165381,40.3917335342618,false,false
2024S031457,15/11/2024,11:00:00,"CALL. FRANCISCO DEL PINO, 40",40,17,VILLAVERDE,Atropello a persona,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,14,Sin asistencia sanitaria,-3.68749752317,40.35011019961186,false,false
2024S031457,15/11/2024,11:00:00,"CALL. FRANCISCO DEL PINO, 40",40,17,VILLAVERDE,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68749752317,40.35011019961186,false,false
2024S031473,15/11/2024,15:46:00,"PASEO. CHOPERA, 12",12,2,ARGANZUELA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69845480201,40.39178377730832,false,false
2024S031483,15/11/2024,19:00:00,"AVDA. OPORTO, 4",4,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.71855693524,40.385228122735505,true,false
2024S031497,15/11/2024,20:20:00,AUTOV. M-500 PK3.500 SALIDA (PUERTA PRINCIPAL CLUB DE CAMPO),0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.74611886047,40.44117985434702,false,false
2024S031499,15/11/2024,21:05:00,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 1",1,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.64278227268,40.49208877461236,false,false
2024S031520,15/11/2024,20:40:00,"CALL. ALCALA, 510",510,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.62540162776,40.4413283971626,false,false
2024S031559,16/11/2024,7:15:00,"CALL. EDUARDO BARREIROS, 102",102,17,VILLAVERDE,Colisión frontal,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,3,Ingreso superior a 24 horas,-3.69947092464,40.36357913965216,false,false
2024S031572,16/11/2024,13:00:00,CMNO. ROMEROS / PASEO. AZUL,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,-3.72922808127,40.4199092504856,false,false
2024S031572,16/11/2024,13:00:00,CMNO. ROMEROS / PASEO. AZUL,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.72922808127,40.4199092504856,false,false
2024S031575,16/11/2024,14:15:00,GTA. EDIMBURGO / CALL. VIA DE DUBLIN,1,21,BARAJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Mujer,3,Ingreso superior a 24 horas,-3.62408863695,40.46892107131541,false,false
2024S031595,16/11/2024,21:10:00,"CALL. MAGDALENA, 25",25,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.70062397369,40.41235637051957,false,false
2024S031599,16/11/2024,23:16:00,"CALL. SEPULVEDA, 3",3,10,LATINA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.72570584448,40.40804848965056,false,false
2024S031665,17/11/2024,14:32:00,"CALL. LUISA FERNANDA, 11",11,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.71472443222,40.42611695255274,false,false
2024S031666,17/11/2024,14:30:00,"CALL. JOSE ORTEGA Y GASSET, 45",45,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.67820785671,40.4300846951604,false,false
2024S031703,18/11/2024,0:00:00,CALL. GRAN VIA / PLAZA. CALLAO,44,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70559783644,40.42026308968897,false,false
2024S031710,17/11/2024,12:57:00,"CALL. ALCALA, 50",50,3,RETIRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69193925934,40.41942671951666,false,false
2024S031749,18/11/2024,16:25:00,CALL. ARROYOFRESNO / AVDA. FUENTELARREYNA,18,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.74368652328,40.47403321210226,false,false
2024S031785,18/11/2024,9:00:00,GTA. JAIME CAMPMANY / AVDA. CAMILO JOSE CELA,0,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66643165318,40.44096400941811,false,false
2024S031824,19/11/2024,16:13:00,CALL. VITRUVIO / CALL. JOSE GUTIERREZ ABASCAL,1,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69126213941,40.44079117013215,false,false
2024S031826,19/11/2024,17:03:00,CALL. MAR DE LAS ANTILLAS / AVDA. VIRGEN DEL CARMEN,20,16,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,-3.64664759627,40.47557181302737,false,false
2024S031849,19/11/2024,19:40:00,"CALL. LUCHANA, 19",19,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.70044435404,40.43026742340531,false,false
2024S031857,19/11/2024,20:15:00,"CALL. SAN BERNARDO, 60",60,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,-3.70725811258,40.425721427332,false,false
2024S031863,19/11/2024,21:25:00,CMNO. ZARZON / CTRA. ZOO,6,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.76396723061,40.40648668884968,true,false
2024S031865,19/11/2024,20:55:00,AVDA. GUINDALERA / GTA. JAIME CAMPMANY,3,4,SALAMANCA,Otro,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,-3.66652313024,40.440675193491536,false,false
